Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Mappy,NES_b,Namco,Namco,,,,,0.69m,,,0.69m,,11/14/1984,,0.69,,0.69,0.69,
1942,Series_b,Capcom,Capcom,,,,1.40m,,,,,,12/1/1984,2/4/2020,#VALUE!,,0,0,
Ghostbusters,MSX_b,Activision,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Ghostbusters,ACPC_b,Activision,Activision,,,,,,,,,,1/1/1985,1/6/2018,#VALUE!,,0,0,
Hang On,MS_b,Sega,Sega,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
King's Quest II: Romancing the Throne,PC_b,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Monty is Innocent,ZXS_b,Gremlin Graphics,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Monty on the Run,C64_b,Gremlin Graphics,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Monty on the Run,ZXS_b,Gremlin Graphics,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Monty on the Run,ACPC_b,Gremlin Graphics,Unknown,,,,,,,,,,1/1/1985,1/6/2018,#VALUE!,,0,0,
Questprobe Featuring The Human Torch and The Thing,PC_b,Unknown,Adventure International,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Silent Service,PC_b,Microprose,"MicroProse Software, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Stargate,C64_b,Atari,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Strip Poker: A Sizzling Game of Chance,PC_b,Artworx Software Company,"Artworx Software Co, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Swashbuckler,PC_b,Unknown,"Datamost, Inc",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
"Tales of the Unknown, Volume I: The Bard's Tale",PC_b,Electronic Arts,"Interplay Productions, Inc",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Temple of Apshai Trilogy,PC_b,Keypunch,Epyx Computer Software,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Ultima IV: Quest of the Avatar,PC_b,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Wishbringer,MSD_b,Infocom,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Wishbringer,C64_b,Infocom,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Wishbringer,AST_b,Infocom,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Wishbringer,ApII_b,Infocom,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Wishbringer,OSX_b,Infocom,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Wizardry II: The Knight of Diamonds,PC_b,Sirtech,"Sir-tech Software, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Championship Tennis,Int_b,Dextell Ltd.,Mattel,,,,,,,,,,1/1/1985,1/13/2018,#VALUE!,,0,0,
HardBall!,All_b,Accolade,Accolade,,,,0.50m,,,,,,1/1/1985,4/23/2022,#VALUE!,,0,0,
Phantasie,Series_b,Strategic Simulations,Strategic Simulations,,,,0.13m,,,,,,1/1/1985,3/25/2021,#VALUE!,,0,0,
Wishbringer,PC_b,Infocom,"Infocom, Inc.",,,,0.11m,,,,,,1/1/1985,,#VALUE!,,0,0,
Phantasie,All_b,Strategic Simulations,Strategic Simulations,,,,0.05m,,,,,,1/1/1985,3/25/2021,#VALUE!,,0,0,
Spellbreaker,PC_b,Infocom,"Infocom, Inc.",,,,0.04m,,,,,,1/1/1985,,#VALUE!,,0,0,
A Mind Forever Voyaging,PC_b,Infocom,"Infocom, Inc.",,,,0.03m,,,,,,1/1/1985,,#VALUE!,,0,0,
Fooblitzky,PC_b,Infocom,"Infocom, Inc.",,,,0.01m,,,,,,1/1/1985,,#VALUE!,,0,0,
A Mind Forever Voyaging,MSD_b,Infocom,"Infocom, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
A Mind Forever Voyaging,C128_b,Activision,"Infocom, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
A Mind Forever Voyaging,AST_b,Infocom,"Infocom, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Alien,ACPC_b,SegaÂ AM7,Concept Software,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Auto Duel,PC_b,Origin Systems,MicroMagic,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Autoduel,PC_b,Origin Systems,MicroMagic,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Chaos: The Battle of the Wizards,ZXS_b,Games Workshop,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Deja Vu,PC_b,Mindscape,"ICOM Simulations, Inc.",,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Doomdark's Revenge,ZXS_b,Beyond Software,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Doomdark's Revenge,ACPC_b,Beyond Software,Unknown,,,,,,,,,,1/1/1985,1/6/2018,#VALUE!,,0,0,
Doomdark's Revenge,C64_b,Beyond Software,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Elite,ZXS_b,Firebird,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Elite,C64_b,Firebird,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
Elite,ApII_b,Firebird,Unknown,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
F-15 Strike Eagle,PC_b,Microprose,MicroProse,,,,,,,,,,1/1/1985,,#VALUE!,,0,0,
World Cup Soccer,Int_b,Dextell Ltd.,Mattel Electronics France,,,,,,,,,,1/1/1985,1/13/2018,#VALUE!,,0,0,
Exerion,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,2/11/1985,,#VALUE!,,0,0,
Commando,Series_b,Capcom,Capcom,,,,1.20m,,,,,,4/1/1985,2/3/2020,#VALUE!,,0,0,
Thexder,All_b,Game Arts,Game Arts,,,,0.50m,,,,,,4/1/1985,4/2/2021,#VALUE!,,0,0,
Q*bert's Qubes,CV_b,Parker Brothers,Mylstar Electronics,,,,,,,,,,4/2/1985,10/20/2021,#VALUE!,,0,0,
Space Invaders,NES_b,Taito,Taito Corporation,,,,,,,,,,4/17/1985,,#VALUE!,,0,0,
Championship Lode Runner,NES_b,Hudson Soft,Hudson Soft,,,,,,,,,,4/17/1985,,#VALUE!,,0,0,
Yie Ar Kung Fu,NES_b,Konami,Konami,,,,,,,,,,4/22/1985,,#VALUE!,,0,0,
City Connection,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,5/1/1985,,#VALUE!,,0,0,
Ghostbusters,2600_b,Activision,Atari,,,,,0.45m,0.42m,0.03m,,0.00m,5/10/1985,,0.45,,0.45,0.45,
Dig Dug,NES_b,Namco,Namco,,,,,0.41m,,,0.41m,,6/4/1985,,0.41,,0.41,0.41,
Flappy,NES_b,Unknown,DB Soft,,,,,,,,,,6/14/1985,,#VALUE!,,0,0,
Warpman,NES_b,Namco,Namco,,,,,,,,,,7/12/1985,,#VALUE!,,0,0,
Door Door,NES_b,Enix,ChunSoft,,,,,,,,,,7/18/1985,,#VALUE!,,0,0,
The Tower of Druaga,NES_b,Namco,Namco,,,,,,,,,,8/6/1985,,#VALUE!,,0,0,
Astro Robo Sasa,NES_b,ASCII Entertainment,MTL,,,,,,,,,,8/9/1985,,#VALUE!,,0,0,
Hon Shogi: Naitou Kudan Shogi Hiden,NES_b,Seta Corporation,Random House,,,,,,,,,,8/10/1985,,#VALUE!,,0,0,
Geimos,NES_b,ASCII Entertainment,Micronics,,,,,,,,,,8/28/1985,,#VALUE!,,0,0,
Battle City,NES_b,Namco,Namco,,,,,,,,,,9/9/1985,,#VALUE!,,0,0,
Ghosts 'n Goblins,Series_b,Capcom,Capcom,,,,4.50m,,,,,,9/19/1985,2/3/2020,#VALUE!,,0,0,
Ghosts 'n Goblins,Arc_b,Capcom,Unknown,,,,,,,,,,9/19/1985,,#VALUE!,,0,0,
Kung Fu,NES_b,Nintendo,Irem Software Engineering,,,,3.50m,,,,,,10/1/1985,,#VALUE!,,0,0,
Baseball,NES_b,Nintendo,Nintendo,,,,3.20m,,,,,,10/1/1985,,#VALUE!,,0,0,
Ice Climber,NES_b,Nintendo,Nintendo R&D1,,,,1.50m,,,,,,10/1/1985,,#VALUE!,,0,0,
Wild Gunman,NES_b,Nintendo,Intelligent Systems,,,,,,,,,,10/1/1985,,#VALUE!,,0,0,
Wrecking Crew,NES_b,Nintendo,Nintendo,,,,,0.51m,,,0.51m,,10/1/1985,,0.51,,0.51,0.51,
Route-16 Turbo,NES_b,Sunsoft,SunSoft,,,,,,,,,,10/4/1985,,#VALUE!,,0,0,
Duck Hunt,NES_b,Nintendo,Nintendo R&D1,,,,28.31m,,,,,,10/15/1985,,#VALUE!,,0,0,
Super Mario Bros.,NES_b,Nintendo,Nintendo EAD,,10,8.2,40.24m,,,,,,10/18/1985,,#VALUE!,,0,0,
Excitebike,NES_b,Nintendo,Nintendo R&D1,,,,4.16m,,,,,,10/18/1985,,#VALUE!,,0,0,
Tennis,All_b,Nintendo,Nintendo,,,,4.16m,,,,,,10/18/1985,12/5/2020,#VALUE!,,0,0,
Golf,NES_b,Nintendo,Nintendo,,,,4.01m,,,,,,10/18/1985,,#VALUE!,,0,0,
Tennis,NES_b,Nintendo,Nintendo,,,,2.17m,,,,,,10/18/1985,,#VALUE!,,0,0,
Pinball,NES_b,Nintendo,Nintendo,,,,1.85m,,,,,,10/18/1985,,#VALUE!,,0,0,
Gyromite,NES_b,Nintendo,Nintendo R&D1,,,,1.32m,,,,,,10/18/1985,,#VALUE!,,0,0,
Hogan's Alley,NES_b,Nintendo,Intelligent Systems,,,,1.27m,,,,,,10/18/1985,,#VALUE!,,0,0,
Clu Clu Land,NES_b,Nintendo,Nintendo R&D1,,,,,0.82m,0.42m,0.10m,0.28m,0.02m,10/18/1985,,0.82,,0.82,0.82,
Mach Rider,NES_b,Nintendo,HAL Laboratory,,,,,,,,,,10/18/1985,,#VALUE!,,0,0,
Stack-Up,NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,10/18/1985,,#VALUE!,,0,0,
10-Yard Fight,NES_b,Nintendo,Irem Software Engineering,,,,,,,,,,10/18/1985,,#VALUE!,,0,0,
Donkey Kong Jr. Math,NES_b,Nintendo,Nintendo,,,,,,,,,,10/18/1985,,#VALUE!,,0,0,
Ultima IV: Quest of the Avatar,All_b,Origin Systems,Origin Systems,,,,0.40m,,,,,,11/1/1985,3/15/2021,#VALUE!,,0,0,
Ninja JaJaMaru-kun,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,11/15/1985,,#VALUE!,,0,0,
Pac-Land,NES_b,Namco,Namco,,,,,,,,,,11/21/1985,,#VALUE!,,0,0,
Portopia Renzoku Satsujin Jiken,NES_b,Enix,ChunSoft,,,,,,,,,,11/25/1985,,#VALUE!,,0,0,
Portpia Renzoku Satsujin Jiken,NES_b,Enix,ChunSoft,,,,,,,,,,11/29/1985,,#VALUE!,,0,0,
Karateka,NES_b,Soft Pro,Broderbund Software,,,,,,,,,,12/5/1985,,#VALUE!,,0,0,
Star Luster,NES_b,Namco,Namco,,,,,,,,,,12/6/1985,,#VALUE!,,0,0,
Romance of the Three Kingdoms,Series_b,KOEI,Koei,,,,8.00m,,,,,,12/10/1985,2/15/2020,#VALUE!,,0,0,
Choujikuu Yousai Macross,NES_b,Bandai,Bandai,,,,,,,,,,12/10/1985,,#VALUE!,,0,0,
Dough Boy,NES_b,Kemco,Kemco,,,,,,,,,,12/11/1985,,#VALUE!,,0,0,
Fushihi no Oshiro Pit Pot,MS_b,Sega,Sega,,,,,,,,,,12/14/1985,,#VALUE!,,0,0,
Great Baseball (Japan),MS_b,Sega,Sega,,,,,,,,,,12/15/1985,,#VALUE!,,0,0,
Binary Land,NES_b,Hudson Soft,Hudson Soft,,,,,,,,,,12/19/1985,,#VALUE!,,0,0,
Satellite 7,MS_b,Sega,Sega,,,,,,,,,,12/20/1985,,#VALUE!,,0,0,
Exed Exes,NES_b,Tokuma Shoten,Micronics,,,,,,,,,,12/21/1985,,#VALUE!,,0,0,
Chessmaster,Series_b,Software Country,Ubisoft,,,,5.00m,,,,,,1/1/1986,3/22/2021,#VALUE!,,0,0,
Food Fight,7800_b,Atari,Atari,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Ghost House,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Ghostbusters (1986),PC_b,Activision,Activision,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Great Soccer (Japan),MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Gunship,PC_b,Microprose,MicroProse,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Hang On & Astro Warrior,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Hang On & Safari Hunt,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Hang On & Safari Hunt,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Howard the Duck,C64_b,Activision,Unknown,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Impossible Mission,7800_b,Atari,Atari,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Infiltrator,PC_b,Mindscape,Chris Gray Enterprises,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Joust,7800_b,Atari,Atari,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Karateka,PC_b,Broderbund,Broderbund Software,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Marble Madness,PC_b,Electronic Arts,Electronic Arts,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Marksman Shooting & Trap Shooting,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Marksman Shooting / Trap Shooting / Safari Hunt,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Metal Morph,SNES_b,FCI,Origin,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
My Hero,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Obelix,2600_b,Atari,Atari,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Ogre,PC_b,Origin Systems,Origin,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Perry Mason: Case of The Mandarin Murder,PC_b,Telarium,Telarium,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Pole Position,PC_b,Thunder Mountain,Namco America Inc.,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Pro Wrestling,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Rambo: First Blood Part II,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Reach for the Stars (1986),PC_b,Strategic Studies Group,Strategic Studies Group,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Sim City 4: Rush Hour,PC_b,Electronic Arts,Microsoft,,7,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Sky Kid,NES_b,Sunsoft,Namco,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Space Harrier,MS_b,Sega,Sega-AM2,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Spankys Quest,SNES_b,Natsume,Natsume,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Speedball 2: Brutal Deluxe,GEN_b,Arena Entertainment,The Bitmap Brothers,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Spider-Man/X-Men: Arcade's Revenge,GEN_b,Acclaim Entertainment,Software Creations,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Starflight,PC_b,Electronic Arts,BinaryÂ Systems,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Super Soccer,SNES_b,Nintendo,Nintendo,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Super Tennis,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Tass Times in Tonetown,PC_b,Activision,Interplay,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Teddy Boy,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
The Black Cauldron,PC_b,Sierra Entertainment,Sierra On-Line,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
The Legend of Kyrandia: Malcolm's Revenge,PC_b,Virgin Interactive,Westwood Studios,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Throne of Fire,C64_b,Melbourne House,Unknown,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Transbot,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Wishbringer,ACPC_b,Infocom,Infocom,,,,,,,,,,1/1/1986,1/6/2018,#VALUE!,,0,0,
Wishbringer,Amig_b,Infocom,Unknown,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Wizardry III: Legacy of Llylgamyn,PC_b,Sirtech,"Sir-tech Software, Inc.",,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
World Grand Prix,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Hover Force,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1986,1/13/2018,#VALUE!,,0,0,
Super Pro Football,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1986,1/13/2018,#VALUE!,,0,0,
Thin Ice,Int_b,INTV Corporation,Mattel,,,,,,,,,,1/1/1986,1/13/2018,#VALUE!,,0,0,
Thunder Castle,Int_b,INTV Corporation,Mattel,,,,,,,,,,1/1/1986,1/13/2018,#VALUE!,,0,0,
Mean 18,All_b,Accolade,Microsmiths Inc.,,,,0.20m,,,,,,1/1/1986,4/25/2022,#VALUE!,,0,0,
Leather Goddesses of Phobos,PC_b,Infocom,"Infocom, Inc.",,,,0.13m,,,,,,1/1/1986,,#VALUE!,,0,0,
Ace of Aces,All_b,Accolade,Distinctive Software,,,,0.10m,,,,,,1/1/1986,4/23/2022,#VALUE!,,0,0,
Might and Magic: The Secret of the Inner Sanctum,All_b,New World Computing,New World Computing,,,,0.10m,,,,,,1/1/1986,3/13/2021,#VALUE!,,0,0,
PHM Pegasus,All_b,Electronic Arts,Lucasfilm Games,,,,0.10m,,,,,,1/1/1986,7/13/2021,#VALUE!,,0,0,
Roadwar,Series_b,Strategic Simulations,Strategic Simulations,,,,0.06m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Wargame Construction Set,All_b,Strategic Simulations,Strategic Simulations,,,,0.06m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Wizard's Crown,All_b,Strategic Simulations,Strategic Simulations,,,,0.05m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Roadwar 2000,All_b,Strategic Simulations,Strategic Simulations,,,,0.04m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Trinity,PC_b,Infocom,"Infocom, Inc.",,,,0.04m,,,,,,1/1/1986,,#VALUE!,,0,0,
Alter Ego,PC_b,Activision,Activision,,,,,0.03m,,0.03m,,0.00m,1/1/1986,,0.03,,0.03,0.03,
Phantasie II,All_b,Strategic Simulations,Strategic Simulations,,,,0.03m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Ballyhoo,PC_b,Infocom,"Infocom, Inc.",,,,0.03m,,,,,,1/1/1986,,#VALUE!,,0,0,
Rings of Zilfin,All_b,Strategic Simulations,Strategic Simulations,,,,0.02m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Hollywood Hijinx,PC_b,Infocom,"Infocom, Inc.",,,,0.01m,,,,,,1/1/1986,,#VALUE!,,0,0,
Shard of Spring,All_b,Strategic Simulations,TX Digital Illusions,,,,0.01m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Realms of Darkness,All_b,Strategic Simulations,Strategic Simulations,,,,0.01m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
Gemstone Healer,All_b,Strategic Simulations,Paradigm Creators,,,,0.01m,,,,,,1/1/1986,3/25/2021,#VALUE!,,0,0,
221 B Baker St.,PC_b,Unknown,"IntelliCreations, Inc., Pacific Softech Inc.",,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
A Mind Forever Voyaging,Amig_b,Infocom,"Infocom, Inc.",,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Action Fighter,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Alex Kidd in Miracle World,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
All Night Nippon Super Mario Bros. (FDS),NES_b,Fuji,Nintendo R&D1,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Alternate Reality: The City,PC_b,Unknown,Paradise Programming,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Astro Warrior,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Astro Warrior / Pit Pot,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Bebe's Kids,SNES_b,Mandigo,Radical Entertainment,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Big Bass Fishing,PS_b,Take-Two Interactive,Coresoft Games,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Black Belt,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Boulder Dash II: Rockford's Revenge,PC_b,First Star Software,First Star Software,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Choplifter,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Chubby Cherub,NES_b,Bandai,Bandai,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Decathlon,C64_b,Activision,Unknown,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Demon's Winter,PC_b,SSI,"Strategic Simulations, Inc.",,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Dr. Ruth's Computer Game of Good Sex,PC_b,Hasbro Interactive,Avalon Hill,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Elite,ACPC_b,Firebird,Unknown,,,,,,,,,,1/1/1986,1/6/2018,#VALUE!,,0,0,
F-16 Fighting Falcon,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
Fantasy Zone,MS_b,Sega,Sega,,,,,,,,,,1/1/1986,,#VALUE!,,0,0,
World Championship Baseball,Int_b,INTV Corporation,APh Technological Consulting,,,,,,,,,,1/1/1986,1/13/2018,#VALUE!,,0,0,
TwinBee,NES_b,Konami,Konami,,,,,1.20m,,,1.20m,,1/4/1986,,1.20,,1.20,1.2,
SonSon,NES_b,Capcom,Micronics,,,,,,,,,,2/8/1986,,#VALUE!,,0,0,
Super Mario Brothers (FDS),NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,2/21/1986,,#VALUE!,,0,0,
The Hyrule Fantasy: Zelda no Densetsu (FDS),NES_b,Nintendo,Nintendo EAD,,,,,,,,,,2/21/1986,,#VALUE!,,0,0,
Ripper,All_b,Take-Two Interactive,Take-Two Interactive,,,,0.15m,,,,,,3/1/1986,3/27/2021,#VALUE!,,0,0,
Circus Charlie,NES_b,Soft Pro,Soft Pro International,,,,,,,,,,3/4/1986,,#VALUE!,,0,0,
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES_b,Hudson Soft,Hudson Soft,,,,,1.50m,,,1.50m,0.00m,3/5/1986,,1.50,,1.50,1.5,
Nazo no Murasame-Jou (FDS),NES_b,Nintendo,Nintendo EAD,,,,,0.57m,,,0.57m,,4/14/1986,,0.57,,0.57,0.57,
Comical MachineGun Joe,MS_b,Sega,Sega,,,,,,,,,,4/21/1986,,#VALUE!,,0,0,
Dragon Quest,Series_b,Square,ArtePiazza,,,,88.00m,,,,,,5/27/1986,2/27/2020,#VALUE!,,0,0,
DragonQuest,All_b,Enix,Simulations Publications,,,,0.01m,,,,,,5/27/1986,4/6/2021,#VALUE!,,0,0,
Mario Bros.,NES_b,Nintendo,Nintendo R&D1,,,,2.28m,,,,,,6/1/1986,,#VALUE!,,0,0,
Donkey Kong,NES_b,Nintendo,Nintendo,,,,1.13m,,,,,,6/1/1986,,#VALUE!,,0,0,
Donkey Kong Jr.,NES_b,Nintendo,Nintendo R&D1,,,,1.11m,,,,,,6/1/1986,,#VALUE!,,0,0,
Popeye,NES_b,Nintendo,Nintendo,,,,1.10m,,,,,,6/1/1986,,#VALUE!,,0,0,
Balloon Fight,NES_b,Nintendo,Nintendo R&D1,,,,,0.92m,0.39m,0.09m,0.43m,0.01m,6/1/1986,,0.92,,0.92,0.92,
Might and Magic: Book I,PC_b,New World Computing,"New World Computing, Inc.",,,,,,,,,,6/1/1986,,#VALUE!,,0,0,
Urban Champion,NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,6/1/1986,,#VALUE!,,0,0,
Donkey Kong 3,NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,6/1/1986,,#VALUE!,,0,0,
Super Mario Bros. 2 (FDS),NES_b,Nintendo,Nintendo EAD,,,,2.65m,,,,,,6/3/1986,,#VALUE!,,0,0,
B-Wings,NES_b,Data East,Data East,,,,,,,,,,6/3/1986,,#VALUE!,,0,0,
Bird Week,NES_b,Toshiba EMI,Lenar,,,,,,,,,,6/3/1986,,#VALUE!,,0,0,
Gumshoe,NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,6/6/1986,,#VALUE!,,0,0,
The Chessmaster 2000,PC_b,Software Toolworks,Software Toolworks,,,,,,,,,,6/15/1986,,#VALUE!,,0,0,
Shanghai,All_b,Activision,Activision,,,,0.50m,,,,,,7/1/1986,9/1/2021,#VALUE!,,0,0,
Solaris,2600_b,Atari,Atari,,,,,0.37m,0.35m,0.02m,,0.00m,7/13/1986,,0.37,,0.37,0.37,
Babel no Tou,NES_b,Namco,Namco,,,,,,,,,,7/18/1986,,#VALUE!,,0,0,
Volleyball (FDS),NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,7/21/1986,,#VALUE!,,0,0,
Ganbare Goemon! Karakuri Douchuu,NES_b,Konami,Konami,,,,,1.20m,,,1.20m,,7/30/1986,,1.20,,1.20,1.2,
Valkyrie no Bouken: Toki no Kagi Densetsu,NES_b,Namco,Namco,,,,,,,,,,8/1/1986,,#VALUE!,,0,0,
Metroid (FDS),NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,8/6/1986,,#VALUE!,,0,0,
Hokuto no Ken,NES_b,Toei Animation,Shouei,,,,,,,,,,8/10/1986,,#VALUE!,,0,0,
Jajamaru no Daibouken,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,8/22/1986,,#VALUE!,,0,0,
I am a Teacher: Super Mario no Sweater (FDS),NES_b,Unknown,Royal Kougyou,,,,,,,,,,8/27/1986,,#VALUE!,,0,0,
Mobile Suit Z Gundam: Hot Scramble,NES_b,Bandai,Game Studio,,,,,,,,,,8/28/1986,,#VALUE!,,0,0,
Tag Team Wrestling,NES_b,Data East,Data East,,,,,,,,,,9/1/1986,,#VALUE!,,0,0,
Koneko Monogatari: The Adventures of Chatran (FDS),NES_b,Pony Canyon,Pony Canyon,,,,,,,,,,9/19/1986,,#VALUE!,,0,0,
