Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Heroes of Might and Magic,Series_b,New World Computing,New World Computing,,,,1.50m,,,,,,9/1/1995,3/14/2021,#VALUE!,,0,0,
Foreman For Real,GB_b,Acclaim Entertainment,Software Creations,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
Kakinoki Shogi,SNES_b,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
Lunar: Eternal Blue,SCD_b,Working Designs,Game Arts,,8.9,,,,,,,,9/1/1995,,#VALUE!,,0,0,
Mighty Morphin Power Rangers: The Fighting Edition,SNES_b,Bandai,Natsume,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
NBA Jam Tournament Edition,SAT_b,Acclaim Entertainment,Iguana Entertainment,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
NHL 96,SNES_b,EA Sports,High Score Productions,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
Star Trek: Deep Space Nine - Crossroads of Time,SNES_b,Playmates,Novotrade,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
Street Fighter II,GB_b,Nintendo,Capcom,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
WeaponLord,SNES_b,Namco,Visual Concepts,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
PGA Tour 96,PS_b,EA Sports,EA Sports,,,,,0.24m,0.13m,0.09m,,0.02m,9/1/1995,,0.24,,0.24,0.24,
The King of Fighters '95,NG_b,SNK,SNK Corporation,,,,,0.20m,,,0.20m,,9/1/1995,,0.20,,0.20,0.2,
Rapid Reload,PS_b,Sony Computer Entertainment,Media.Vision,,,,,0.09m,,,0.09m,0.01m,9/1/1995,,0.09,,0.09,0.09,
Castlevania Dracula X,SNES_b,Konami,Konami,,,,,0.09m,0.03m,0.01m,0.05m,,9/1/1995,,0.09,,0.09,0.09,
Arcade Classic 3: Galaga / Galaxian,GB_b,Namco,Namco,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
Entomorph: Plague of the Darkfall,PC_b,SSI,SSI,,,,,,,,,,9/1/1995,,#VALUE!,,0,0,
Frank Thomas Big Hurt Baseball,GEN_b,Acclaim Entertainment,Iguana Entertainment,,,,,,,,,,9/4/1995,,#VALUE!,,0,0,
Caesar II,All_b,Sierra Online,Impressions Games,,,,0.50m,,,,,,9/4/1995,3/18/2021,#VALUE!,,0,0,
NBA JAM Tournament Edition,PS_b,Acclaim Entertainment,Iguana Entertainment,,,,,0.25m,0.14m,0.09m,,0.02m,9/4/1995,,0.25,,0.25,0.25,
Ochan no Oekaki Logic,PS_b,Sunsoft,SunSoft,,,,,,,,,,9/8/1995,,#VALUE!,,0,0,
Rayman,AJ_b,Ubisoft,Ubisoft Montpellier,,,,,,,,,,9/8/1995,,#VALUE!,,0,0,
Boxer's Road,PS_b,New,New Corporation,,,,,0.36m,,,0.33m,0.02m,9/8/1995,,0.36,,0.36,0.36,
Super Jinsei Game 2,SNES_b,Takara,Takara,,,,,0.05m,,,0.05m,0.00m,9/8/1995,,0.05,,0.05,0.05,
Alone in the Dark 2,3DO_b,Interplay Productions,Krisalis Software,,,,,,,,,,9/8/1995,,#VALUE!,,0,0,
Bounty Sword,SNES_b,Pioneer LDC,ITL,,,,,,,,,,9/8/1995,,#VALUE!,,0,0,
Eisei Meijin,PS_b,Konami,Konami,,,,,,,,,,9/8/1995,,#VALUE!,,0,0,
Ace Combat,Series_b,Namco,Namco,,,,18.00m,,,,,,9/9/1995,3/11/2020,#VALUE!,,0,0,
Battle Arena Toshinden,PS_b,Sony Computer Entertainment,Tamsoft,,,,,1.27m,0.39m,0.26m,0.53m,0.08m,9/9/1995,,1.27,,1.27,1.27,
Ridge Racer,PS_b,Namco,Namco,,9,,,0.79m,,,0.74m,0.05m,9/9/1995,,0.79,,0.79,0.79,
Virtual League Baseball,VB_b,Kemco,Kemco,,,,,,,,,,9/11/1995,,#VALUE!,,0,0,
Furopon World,3DO_b,Warp,Warp,,,,,,,,,,9/14/1995,,#VALUE!,,0,0,
Mario no Super Picross,SNES_b,Nintendo,Jupiter Multimedia,,,7.5,,0.41m,,,0.41m,0.00m,9/14/1995,,0.41,,0.41,0.41,
AI Shogi,3DO_b,Taito,Taito Corporation,,,,,,,,,,9/14/1995,,#VALUE!,,0,0,
Captain Tsubasa J: Zenkoku Seiha e no Chousen,GB_b,Bandai,Bandai,,,,,,,,,,9/14/1995,,#VALUE!,,0,0,
Clock Tower,SNES_b,Human Entertainment,Human Entertainment,,,,,,,,,,9/14/1995,,#VALUE!,,0,0,
EMIT Vol.3: Watashi ni Sayonara o,3DO_b,KOEI,Koei,,,,,,,,,,9/14/1995,,#VALUE!,,0,0,
Hisshou 777 Fighter III: Kokuryuu Ou no Fukkatsu,SNES_b,Vap,Jorudan,,,,,,,,,,9/15/1995,,#VALUE!,,0,0,
Lunar 2: Eternal Blue,SCD_b,Working Designs,Unknown,,,,,,,,,,9/15/1995,,#VALUE!,,0,0,
Nobunaga no Yabou: Haouden,PS_b,KOEI,Koei,,,,,,,,,,9/15/1995,,#VALUE!,,0,0,
St Andrews: Eikou to Rekishi no Old Course,SNES_b,Epoch,Epoch,,,,,,,,,,9/15/1995,,#VALUE!,,0,0,
AAAHH!!! Real Monsters,GEN_b,Viacom,Realtime Associates,,,,,,,,,,9/15/1995,,#VALUE!,,0,0,
Alice no Paint Adventure,SNES_b,Epoch,Epoch,,,,,,,,,,9/15/1995,,#VALUE!,,0,0,
Secret of Evermore,SNES_b,Square,Square USA,,,,,,,,,,9/18/1995,,#VALUE!,,0,0,
Rayman,Series_b,Ubisoft,Ubisoft,,,,26.00m,,,,,,9/19/1995,2/10/2020,#VALUE!,,0,0,
NHL 96,GEN_b,EA Sports,High Score Productions,,,,,,,,,,9/19/1995,,#VALUE!,,0,0,
Iron Angel of the Apocalypse: The Return,3DO_b,Synergy Inc.,Synergy Inc.,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
J.B. Harold: Blue Chicago Blues,SAT_b,Riverhillsoft,Riverhillsoft,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
Masters Harukanaru Augusta 3,SAT_b,T&E Soft,Tikipod,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
Pachio-Kun FX: Maboroshi no Shima Daikessen,PCFX_b,NEC,NEC,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
Perfect World,3DO_b,Electronic Arts Victor,Electronic Arts Victor,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES_b,Bandai,TOSE,,,,,0.11m,,,0.11m,0.00m,9/22/1995,,0.11,,0.11,0.11,
Bishoujo Senshi Sailormoon: Another Story,SNES_b,Angel Studios,Angel Studios,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
BreakThru!,SAT_b,BMG Interactive Entertainment,Shoeisha,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
Cho Aniki: Bakuretsu Ranto Hen,SNES_b,NCS,NCS,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
Exector,PS_b,Arc System Works,Arc System Works,,,,,,,,,,9/22/1995,,#VALUE!,,0,0,
Command & Conquer,Series_b,Electronic Arts,Westwood Studios,,,,30.00m,,,,,,9/26/1995,2/23/2020,#VALUE!,,0,0,
Command & Conquer,All_b,Virgin Interactive,Westwood Studios,,,,3.00m,,,,,,9/26/1995,11/8/2020,#VALUE!,,0,0,
Chrono Trigger,SNES_b,Square,SquareSoft,,8.8,,2.30m,,,,,,9/27/1995,,#VALUE!,,0,0,
Asterix & Obelix,SNES_b,Infogrames,Infogrames,,,,,,,,,,9/28/1995,,#VALUE!,,0,0,
Hi no Ouji: Yamato Takeru,SNES_b,TOHO,Multimedia Intelligence Transfer,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Holy Umbrella: Dondera no Mubo!!,SNES_b,Naxat Soft,Earthly Soft,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Mahou Kishi Rayearth,SNES_b,Tomy Corporation,Pandora Box,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Metal Fighter Star Miku,SAT_b,Victor Interactive,Victor Interactive Software,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Off-World Interceptor Extreme,SAT_b,Crystal Dynamics,Crystal Dynamics,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Pulstar,NG_b,SNK,Aicom Corporation,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Quantum Gate I: Akuma no Joshou,SAT_b,Gaga,Affect,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Space Squash,VB_b,Coconuts Japan,Tomcat System,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
The Heian Fuuunden,SNES_b,KSS,Natsume,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Wedding Peach,SNES_b,KSS,KSS,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Shin Nippon Pro Wrestling: Toukon Retsuden,PS_b,Tomy Corporation,Yuke's Media Creations,,,,,0.33m,,,0.30m,0.02m,9/29/1995,,0.33,,0.33,0.33,
Off-World Interceptor Extreme,PS_b,Crystal Dynamics,Crystal Dynamics,,,,,0.17m,0.09m,0.06m,,0.01m,9/29/1995,,0.17,,0.17,0.17,
Detana TwinBee Yahho! Deluxe Pack,SAT_b,Konami,Konami,,,,,0.13m,,,0.13m,,9/29/1995,,0.13,,0.13,0.13,
Nobunaga no Yabou: Tenshoki,SAT_b,KOEI,Koei,,,,,0.11m,,,0.11m,0.00m,9/29/1995,,0.11,,0.11,0.11,
Wizardry VI: Bane of the Cosmic Forge,SNES_b,ASCII Entertainment,Game Studio,,,,,0.10m,,,0.10m,0.00m,9/29/1995,,0.10,,0.10,0.1,
Idol Janshi Suchie-Pai Remix,SAT_b,Jaleco,Jaleco,,,,,0.10m,,,0.10m,,9/29/1995,,0.10,,0.10,0.1,
Derby Jockey 2,SNES_b,Asmik Corp,Muse Soft,,,,,0.10m,,,0.10m,0.00m,9/29/1995,,0.10,,0.10,0.1,
Detana TwinBee Yahho! Deluxe Pack,PS_b,Konami,Konami,,,,,0.09m,,,0.08m,0.01m,9/29/1995,,0.09,,0.09,0.09,
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES_b,Pack-In-Video,ArtDink,,,,,0.06m,,,0.06m,,9/29/1995,,0.06,,0.06,0.06,
Tenchi Muyou! Ryoukouki Gokuraku,SAT_b,Yumedia,Yumedia,,,,,0.06m,,,0.06m,0.00m,9/29/1995,,0.06,,0.06,0.06,
Policenauts,3DO_b,Konami,Konami,,,,,0.06m,,,0.06m,,9/29/1995,,0.06,,0.06,0.06,
Metal Max Returns,SNES_b,Data East,Crea-Tech,,,,,0.04m,,,0.04m,,9/29/1995,,0.04,,0.04,0.04,
Zen-Nippon GT Senshuken,SNES_b,Banpresto,Kaneko Co. Ltd,,,,,0.04m,,,0.04m,0.00m,9/29/1995,,0.04,,0.04,0.04,
Hermie Hopperhead: Scrap Panic,PS_b,Sony Computer Entertainment,Yuke's Media Creations,,,,,0.03m,,,0.02m,0.00m,9/29/1995,,0.03,,0.03,0.03,
EMIT: Value Set,PS_b,KOEI,Koei,,,,,,,,,,9/29/1995,,#VALUE!,,0,0,
Police Quest: SWAT,All_b,Sierra Online,Sierra On-Line,,,,1.00m,,,,,,9/30/1995,4/3/2021,#VALUE!,,0,0,
Seiken Densetsu 3,SNES_b,Square,SquareSoft,,,,,0.89m,,,0.89m,0.00m,9/30/1995,,0.89,,0.89,0.89,
Hebereke's Popoitto,SNES_b,Sunsoft,SunSoft,,,,,,,,,,9/30/1995,,#VALUE!,,0,0,
Hexen: Beyond Heretic,PC_b,id Software,Raven Software,,,,,,,,,,9/30/1995,,#VALUE!,,0,0,
Police Quest: SWAT,PC_b,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,9/30/1995,,#VALUE!,,0,0,
Shivers,PC_b,Sierra Online,"Sierra On-Line, Inc.",,,,,,,,,,9/30/1995,,#VALUE!,,0,0,
SimIsle: Missions in the Rainforest,PC_b,Maxis,"Intelligent Games, Ltd.",,,,,,,,,,9/30/1995,,#VALUE!,,0,0,
Zoop,PC_b,Viacom,Hookstone Productions,,,,,,,,,,9/30/1995,,#VALUE!,,0,0,
You Don't Know Jack,PC_b,Sierra Entertainment,"Jellyvision, Inc.",,9.2,,,0.04m,0.04m,,,0.00m,9/30/1995,,0.04,,0.04,0.04,
FIFA Soccer 96,PC_b,EA Sports,ExtendedÃ‚Â PlayÃ‚Â Productions,,,,,,,,,,9/30/1995,,#VALUE!,,0,0,
Mortal Kombat 3,SNES_b,Williams Entertainment,Sculptured Software,,,,,1.53m,1.19m,0.29m,,0.05m,10/1/1995,,1.53,,1.53,1.53,
Highlander,AJ_b,Atari,Lore Design,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Hover Strike: Unconquered Lands,AJ_b,Atari,Atari Games (Midway),,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Jack Bros.,VB_b,Atlus,Atlus Co.,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Madden 96,GB_b,Black Pearl,Halestorm,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Mario Clash,VB_b,Nintendo,Nintendo R&D1,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
NFL Quarterback Club 96,GG_b,Acclaim Entertainment,Condor,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
NFL Quarterback Club 96,GB_b,Acclaim Entertainment,Condor,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Nosferatu,SNES_b,Seta Corporation,Seta Corporation,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Pitfall: The Mayan Adventure,AJ_b,Atari,Activision,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Porky Pig's Haunted Holiday,SNES_b,Acclaim Entertainment,Phoenix Interactive Entertainment,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Robotrek,SNES_b,Enix,Quintet,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Shaq-Fu,GB_b,Black Pearl,Unexpected Development,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Tecmo Super Bowl III: Final Edition,SNES_b,Tecmo,Tecmo,,8,,,,,,,,10/1/1995,,#VALUE!,,0,0,
The Mask,SNES_b,Black Pearl,Black Pearl,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Todd McFarlane's Spawn: The Video Game,SNES_b,Acclaim Entertainment,Ukiyotei,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
"Ys: Celceta, Sea of Trees",GB_b,Virgin Interactive,Unknown,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Final Doom,PS_b,GT Interactive,Williams Entertainment,,,,,0.27m,0.15m,0.10m,,0.02m,10/1/1995,,0.27,,0.27,0.27,
Novastorm,PS_b,Psygnosis,Psygnosis,,,,,0.04m,0.02m,0.02m,,0.00m,10/1/1995,,0.04,,0.04,0.04,
Arcade Classic 4: Defender / Joust,GB_b,Nintendo,Williams Electronics,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Big Sky Trooper,SNES_b,JVC,LucasArts,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Dark Legend,SAT_b,Data East,Data East,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Disney's Aladdin,GB_b,Virgin Interactive,NMS Software,,,,,,,,,,10/1/1995,,#VALUE!,,0,0,
Super Mario World 2: Yoshi's Island,SNES_b,Nintendo,Nintendo EAD,,9,,4.12m,,,,,,10/4/1995,,#VALUE!,,0,0,
Tactics Ogre: Let Us Cling Together,SNES_b,Quest,Quest Corporation,,,,,0.71m,,,0.71m,0.00m,10/6/1995,,0.71,,0.71,0.71,
Virtual Fishing,VB_b,Pack-In-Video,Pack-In-Video,,,,,,,,,,10/6/1995,,#VALUE!,,0,0,
Mortal Kombat 3,PS_b,Sony Computer Entertainment,Midway Games,,,,,0.55m,0.29m,0.20m,0.02m,0.04m,10/7/1995,,0.55,,0.55,0.55,
Goal FH,3DO_b,Unknown,Carrozzeria,,,,,,,,,,10/13/1995,,#VALUE!,,0,0,
Insmouse no Yakata,VB_b,I'Max,Be Top,,,,,,,,,,10/13/1995,,#VALUE!,,0,0,
The Oni Taiji: Mokushi Se! Ni Yome Momotarou,PS_b,Nippon Ichi Software,Nippon Ichi Software,,,,,,,,,,10/13/1995,,#VALUE!,,0,0,
Tokimeki Memorial: Forever with You,PS_b,Konami,Konami,,,,,0.58m,,,0.55m,0.04m,10/13/1995,,0.58,,0.58,0.58,
Wizardry VII: Gadeia no Houshu,PS_b,Sony Computer Entertainment,Locus,,,,,0.15m,,,0.14m,0.01m,10/13/1995,,0.15,,0.15,0.15,
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT_b,Sega,Sega-AM2,,,,,0.11m,,,0.11m,0.00m,10/13/1995,,0.11,,0.11,0.11,
Hyper Formation Soccer,PS_b,Human Entertainment,Human Entertainment,,,,,0.11m,,,0.10m,0.01m,10/13/1995,,0.11,,0.11,0.11,
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,SAT_b,Sega,Sega-AM2,,,,,0.08m,,,0.08m,,10/13/1995,,0.08,,0.08,0.08,
Aqua World: Umibi Monogatari,3DO_b,Mizuki,Mizuki,,,,,,,,,,10/13/1995,,#VALUE!,,0,0,
Mahjong Kuru Jidai: Ko Gal Hokagohen,3DO_b,Micronet,Micronet,,,,,,,,,,10/18/1995,,#VALUE!,,0,0,
Cyber Sled,PS_b,Namco,Namco,,,,,0.14m,,,0.13m,0.01m,10/18/1995,,0.14,,0.14,0.14,
WWF Wrestlemania: The Arcade Game,PS_b,Acclaim Entertainment,Sculptured Software,,,,,0.06m,0.03m,0.02m,,0.00m,10/18/1995,,0.06,,0.06,0.06,
Wolfenstein 3D,3DO_b,Interplay,id Software,,,,,,,,,,10/19/1995,,#VALUE!,,0,0,
Gear Stadium Heiseiban,GG_b,Namco,Namco,,,,,,,,,,10/20/1995,,#VALUE!,,0,0,
Hyper Black Bass '95,GB_b,Black Label Games,Black Label Games,,,,,,,,,,10/20/1995,,#VALUE!,,0,0,
Magical Drop,SNES_b,Data East,Data East,,,,,,,,,,10/20/1995,,#VALUE!,,0,0,
Peperon Mura no Shiki,3DO_b,NHK,NHK,,,,,,,,,,10/20/1995,,#VALUE!,,0,0,
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS_b,Atlus,AI,,,,,0.10m,,,0.10m,0.01m,10/20/1995,,0.10,,0.10,0.1,
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,SAT_b,Sonnet,Unknown,,,,,0.04m,,,0.04m,0.00m,10/20/1995,,0.04,,0.04,0.04,
Multimedia Shinsho: Driving School - Futsuu Menkyoka Hen,3DO_b,Unknown,"Jiscsoft Co., Ltd.",,,,,,,,,,10/25/1995,,#VALUE!,,0,0,
Night Trap: The Director's Cut,PC_b,Digital Pictures,Digital Pictures,,,,,,,,,,10/25/1995,,#VALUE!,,0,0,
X-COM: UFO Defense,PS_b,Microprose,MicroProse,,,,,0.09m,0.05m,0.04m,,0.01m,10/25/1995,,0.09,,0.09,0.09,
Judge Dredd,SNES_b,Acclaim Entertainment,Probe Software,,,,,,,,,,10/26/1995,,#VALUE!,,0,0,
Batman Forever,SNES_b,Acclaim Entertainment,Probe Entertainment Limited,,,,,,,,,,10/26/1995,,#VALUE!,,0,0,
J-League Virtual Stadium '95,3DO_b,Electronic Arts Victor,EA Sports,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Light Fantasy II,SNES_b,Tonkin House,Tonkin House,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Mahou Kishi Rayearth 2nd: The Missing Colors,GB_b,Tomy Corporation,Pandora Box,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Maten Densetsu: Senritsu no Opatsu,SNES_b,Takara,Thinking Rabbit,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Pulstar (CD),NG_b,SNK,Aicom Corporation,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Puyo Puyo 2,SAT_b,Sega,Compile,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Sen Miyako Monogatari: Sono I,SAT_b,CRI,CRI,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Tenchi Muyou! Game-Hen,SNES_b,Banpresto,Banpresto,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Sengoku Cyber: Fujimaru Jigokuhen,PS_b,Sony Computer Entertainment,Sony Computer Entertainment,,,,,0.12m,,,0.11m,0.01m,10/27/1995,,0.12,,0.12,0.12,
Princess Maker 2,SAT_b,Micro Cabin,Gainax,,,,,0.08m,,,0.08m,0.00m,10/27/1995,,0.08,,0.08,0.08,
Slam Dunk SD Heat Up!!,SNES_b,Bandai,Bandai,,,,,0.05m,,,0.05m,,10/27/1995,,0.05,,0.05,0.05,
Kekkon Zenya,SAT_b,Shogakukan,Shogakukan Production,,,,,0.05m,,,0.05m,0.00m,10/27/1995,,0.05,,0.05,0.05,
Sotsugyou II: Neo Generation,PS_b,Riverhillsoft,Riverhillsoft,,,,,0.04m,,,0.04m,0.00m,10/27/1995,,0.04,,0.04,0.04,
America Oudan Ultra-Quiz,SAT_b,Victor Interactive,Pegasus Japan,,,,,0.02m,,,0.02m,,10/27/1995,,0.02,,0.02,0.02,
Chizu Monogatari: Sono 1,3DO_b,Unknown,Ariadne,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Crystal Beans: From Dungeon Explorer,SNES_b,Hudson Soft,Hudson Soft,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
Dark Seed,PS_b,Gaga,Cyberdreams Interactive Entertainment,,,,,,,,,,10/27/1995,,#VALUE!,,0,0,
F-1 GP,3DO_b,Pony Canyon,Pony Canyon,,,,,,,,,,10/28/1995,,#VALUE!,,0,0,
Worms,Series_b,Team17,Team17,,,,75.00m,,,,,,10/31/1995,1/26/2021,#VALUE!,,0,0,
HardBall 5,PC_b,Accolade,MindSpan,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
"I Have No Mouth, and I Must Scream",PC_b,Cyberdreams,The Dreamers Guild,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
Icebreaker,PC_b,Unknown,Magnet Interactive Studios,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
Mission Critical,PC_b,Legend Entertainment,Legend Entertainment,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
NHL 96,PC_b,EA Sports,EA Canada,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
Screamer,PC_b,Virgin Interactive,Graffiti,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
Worms,PC_b,Ocean,Team17 Software,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
Destruction Derby,Series_b,Psygnosis,Reflections Interactive,,,,,,,,,,10/31/1995,8/13/2023,#VALUE!,,0,0,
Torin's Passage,All_b,Sierra Online,Sierra On-Line,,,,0.20m,,,,,,10/31/1995,4/10/2021,#VALUE!,,0,0,
Zoop,PS_b,Viacom,Hookstone Productions,,,,,0.05m,0.03m,0.02m,,0.00m,10/31/1995,,0.05,,0.05,0.05,
Anvil of Dawn,PC_b,New World Computing,DreamForge,,,,,,,,,,10/31/1995,,#VALUE!,,0,0,
Destruction Derby,PS_b,Psygnosis,Reflections Interactive,,,,1.00m,,,,,,11/1/1995,,#VALUE!,,0,0,
Golf,VB_b,Nintendo,Tikipod,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Jim Lee's Wild C.A.T.S: Covert Action Teams,SNES_b,Playmates,Beam Software,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Jimmy Houston's Bass Tournament U.S.A.,SNES_b,Sammy Corporation,Sammy Studios,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Jimmy Houston's Bass Tournament U.S.A. '97,PC_b,Sammy Corporation,American Sammy,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Killer Instinct,GB_b,Nintendo,Rare Ltd.,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Madden NFL 96,SNES_b,EA Sports,High Score Productions,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Mortal Kombat 3,GB_b,Williams Entertainment,Software Creations,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
NBA Give 'N Go,SNES_b,Konami,KCEO,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
PGA Tour 96,GB_b,Black Pearl,Unexpected Development,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Scooby-Doo Mystery,SNES_b,Acclaim Entertainment,Argonaut Software,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Shinobi Legions,SAT_b,Victory Lap Games,SegaÃ‚Â AM7,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Sonic Labyrinth,GG_b,Sega,Minato Giken,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Spider-Man and Venom: Separation Anxiety,SNES_b,Acclaim Entertainment,Software Creations,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Super Turrican 2,SNES_b,Ocean,Factor 5,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Tails Adventure,GG_b,Sega,Aspect,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
The Last Bounty Hunter,3DO_b,3DO,American Laser Games,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Urban Strike,SNES_b,Black Pearl,Solid Software,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
WipEout,PC_b,Psygnosis,Psygnosis,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
WWF WrestleMania: The Arcade Game,SNES_b,Acclaim Entertainment,Sculptured Software,,3,,,,,,,,11/1/1995,,#VALUE!,,0,0,
International Superstar Soccer Deluxe,SNES_b,Konami,Konami,,,,,0.16m,,,0.16m,0.00m,11/1/1995,,0.16,,0.16,0.16,
FIFA Soccer 96,PS_b,EA Sports,Extended Play Productions,,,,,0.16m,0.09m,0.06m,,0.01m,11/1/1995,,0.16,,0.16,0.16,
3D Lemmings,PS_b,Psygnosis,Clockwork Games,,7,,,0.06m,0.03m,0.02m,,0.00m,11/1/1995,,0.06,,0.06,0.06,
Doom Troopers,SNES_b,Playmates,Adrenalin Entertainment,,,,,,,,,,11/1/1995,,#VALUE!,,0,0,
FIFA Soccer 96,SNES_b,EA Sports,Probe Entertainment Limited,,9,,,,,,,,11/1/1995,,#VALUE!,,0,0,
Konpeki no Kantai,SNES_b,Angel Studios,Access,,,,,0.03m,,,0.03m,,11/2/1995,,0.03,,0.03,0.03,
Hissatsu Pachinko Collection 3,SNES_b,Sunsoft,Daiichi,,,,,0.03m,,,0.03m,0.00m,11/2/1995,,0.03,,0.03,0.03,
Ninku Gaiden: Hiroyuki Daikatsugeki,GG_b,Sega,Sega,,,,,,,,,,11/3/1995,,#VALUE!,,0,0,
Tadaima Wakusei Kaitakunaka!,PS_b,Altron,Altron,,,,,,,,,,11/3/1995,,#VALUE!,,0,0,
Tadaima Wakusei Kaitakunaka!,SAT_b,Altron,Altron,,,,,,,,,,11/3/1995,,#VALUE!,,0,0,
Ide Yosuke no Mahjong Kazoku,PS_b,Seta Corporation,Seta Corporation,,,,,0.04m,,,0.04m,0.00m,11/3/1995,,0.04,,0.04,0.04,
Twisted Metal,PS_b,Sony Computer Entertainment,SingleTrac,,7,,,1.56m,1.32m,0.19m,,0.05m,11/5/1995,,1.56,,1.56,1.56,
